loop time, gbuffer time, shadow time, direct time ,hiz time, ssr time
5694, 523, 39, 9, 85, 7
6004, 511, 37, 9, 83, 6
6250, 510, 37, 9, 83, 7
6116, 520, 37, 9, 83, 6
6688, 509, 37, 9, 84, 6
6019, 511, 36, 9, 83, 6
5905, 508, 37, 9, 83, 6
6207, 510, 37, 9, 83, 6
5973, 545, 36, 9, 83, 6
5969, 513, 36, 9, 83, 6
6389, 510, 37, 9, 83, 6
5761, 508, 36, 9, 82, 6
6027, 515, 37, 9, 83, 7
6221, 509, 37, 9, 83, 6
5693, 512, 38, 9, 84, 6
6510, 511, 36, 9, 83, 6
5818, 512, 38, 9, 84, 7
6112, 514, 37, 9, 83, 7
6347, 511, 37, 9, 83, 7
5797, 569, 36, 9, 82, 6
5970, 504, 36, 9, 81, 6
6365, 508, 38, 9, 82, 6
5818, 502, 36, 9, 82, 6
6050, 499, 36, 9, 81, 6
6355, 558, 36, 9, 82, 6
5830, 496, 36, 9, 81, 6
6430, 501, 36, 9, 81, 6
6074, 501, 36, 9, 85, 7
6082, 533, 36, 9, 81, 6
6124, 497, 36, 9, 81, 6
5711, 525, 36, 9, 113, 6
6034, 497, 36, 9, 136, 6
6297, 499, 35, 9, 81, 6
5764, 501, 36, 9, 81, 6
6039, 499, 35, 9, 81, 6
6354, 607, 37, 9, 82, 6
5917, 500, 36, 9, 82, 6
6276, 503, 36, 9, 81, 6
5833, 504, 36, 9, 82, 6
5960, 503, 36, 9, 81, 6
6116, 498, 36, 9, 81, 6
5856, 632, 36, 9, 81, 6
6221, 499, 35, 9, 81, 6
6324, 498, 36, 9, 81, 6
5780, 499, 36, 9, 82, 6
6038, 561, 36, 9, 81, 6
6271, 560, 36, 9, 81, 6
5847, 496, 36, 9, 82, 6
6482, 496, 36, 9, 82, 6
6092, 500, 35, 9, 81, 6
5926, 503, 37, 9, 82, 6
6207, 498, 36, 9, 81, 6
6004, 571, 37, 9, 112, 6
5978, 500, 36, 9, 81, 6
6275, 498, 36, 9, 81, 6
5885, 502, 35, 9, 81, 6
5857, 497, 36, 9, 81, 6
6511, 528, 35, 9, 81, 6
5928, 563, 36, 9, 81, 6
6558, 499, 36, 9, 80, 6
5903, 503, 36, 9, 81, 6
6031, 500, 35, 9, 82, 6
6517, 499, 35, 9, 81, 6
5648, 502, 36, 9, 82, 6
5935, 534, 36, 9, 82, 6
6448, 587, 35, 9, 81, 6
5758, 501, 36, 9, 81, 6
6210, 502, 35, 9, 81, 6
6253, 561, 36, 9, 82, 6
5749, 499, 36, 9, 81, 6
6372, 497, 36, 9, 81, 6
5921, 498, 35, 8, 81, 6
9661, 496, 36, 9, 82, 6
9510, 527, 36, 9, 81, 6
6564, 502, 35, 9, 81, 6
6280, 530, 35, 9, 82, 6
5954, 500, 35, 8, 81, 6
6311, 493, 36, 9, 81, 6
6097, 590, 73, 38, 147, 6
6080, 495, 36, 9, 81, 6
6473, 598, 35, 9, 81, 6
5971, 583, 36, 9, 82, 6
6012, 503, 36, 9, 81, 6
6194, 561, 36, 9, 83, 6
5824, 509, 37, 9, 83, 7
6293, 508, 36, 9, 82, 6
6018, 510, 36, 9, 82, 6
5979, 502, 36, 9, 82, 6
6343, 508, 36, 9, 83, 6
6350, 506, 36, 9, 82, 6
6246, 510, 36, 9, 83, 6
6213, 508, 36, 9, 82, 6
5946, 505, 36, 9, 82, 6
6236, 506, 36, 9, 82, 6
6160, 508, 36, 9, 86, 6
5880, 506, 36, 9, 82, 6
6374, 503, 39, 10, 82, 6
5787, 589, 36, 9, 83, 6
6112, 507, 37, 9, 82, 6
6424, 502, 36, 9, 82, 6
5778, 503, 36, 9, 81, 6
6035, 527, 36, 9, 81, 6
6520, 613, 36, 9, 82, 6
