loop time, gbuffer time, shadow time, direct time ,hiz time, ssr time
1918, 560, 34, 8, 78, 6
1854, 488, 34, 8, 78, 6
1872, 527, 34, 8, 79, 6
1854, 487, 34, 8, 78, 6
1995, 488, 62, 22, 79, 6
1855, 561, 34, 8, 79, 6
2248, 583, 49, 8, 127, 6
1871, 490, 34, 8, 79, 6
1872, 488, 34, 8, 135, 6
1838, 490, 34, 8, 79, 6
1870, 494, 34, 8, 79, 6
1850, 490, 34, 8, 79, 6
1884, 495, 34, 8, 79, 6
2062, 489, 34, 8, 79, 6
2104, 489, 34, 9, 79, 6
2060, 488, 34, 8, 79, 6
1869, 493, 34, 8, 79, 6
1853, 491, 34, 8, 79, 6
1871, 488, 34, 8, 78, 6
1861, 488, 34, 8, 79, 6
1873, 489, 34, 8, 79, 6
2060, 489, 34, 8, 79, 6
1875, 489, 34, 8, 79, 6
2279, 550, 34, 8, 78, 6
1871, 489, 33, 8, 78, 6
1849, 490, 34, 8, 79, 6
1865, 490, 33, 8, 79, 6
1851, 490, 33, 8, 78, 6
1879, 487, 33, 8, 78, 6
1847, 493, 34, 8, 78, 6
2072, 496, 33, 8, 79, 6
1870, 523, 34, 8, 78, 6
2242, 549, 33, 8, 79, 6
1904, 626, 35, 8, 80, 6
1872, 492, 34, 8, 79, 6
1855, 495, 34, 8, 79, 6
1872, 487, 34, 8, 78, 6
1852, 495, 34, 8, 86, 6
2077, 494, 34, 8, 112, 9
1850, 496, 35, 8, 80, 6
2230, 565, 35, 8, 80, 6
1854, 494, 35, 8, 83, 6
1863, 492, 34, 8, 79, 6
1853, 493, 34, 8, 79, 6
1869, 489, 34, 8, 79, 6
1851, 489, 34, 8, 79, 6
1858, 487, 34, 8, 79, 6
2070, 488, 34, 8, 79, 6
1872, 489, 34, 8, 79, 6
2193, 530, 34, 8, 79, 6
1876, 487, 34, 8, 79, 6
1843, 490, 34, 8, 79, 6
1883, 489, 34, 8, 79, 6
1853, 487, 34, 8, 79, 6
1874, 488, 34, 8, 79, 6
1851, 488, 34, 8, 79, 6
2085, 548, 34, 8, 79, 6
2140, 488, 34, 8, 79, 6
2062, 489, 34, 8, 79, 6
1864, 488, 34, 8, 79, 6
1849, 490, 34, 8, 79, 6
1850, 489, 34, 8, 79, 6
1870, 543, 34, 8, 79, 6
1849, 488, 34, 8, 79, 6
2070, 487, 38, 8, 78, 6
1855, 491, 34, 8, 78, 6
2224, 558, 37, 8, 79, 6
1839, 487, 34, 8, 79, 6
1870, 488, 37, 8, 79, 6
1856, 488, 34, 8, 78, 6
1875, 492, 34, 8, 78, 6
1847, 490, 34, 8, 78, 6
1875, 492, 34, 8, 78, 6
2070, 489, 34, 8, 79, 6
1870, 488, 34, 8, 79, 6
2178, 682, 34, 8, 79, 6
1877, 489, 34, 8, 79, 6
1859, 490, 34, 8, 79, 6
1866, 490, 34, 8, 79, 6
1853, 488, 34, 8, 79, 6
1892, 526, 34, 8, 79, 6
1859, 491, 34, 9, 79, 6
2065, 491, 34, 8, 78, 6
2064, 491, 34, 8, 79, 6
2056, 490, 34, 8, 79, 6
1846, 491, 34, 8, 78, 6
1881, 492, 34, 8, 78, 6
1847, 541, 34, 8, 79, 6
1869, 489, 34, 8, 79, 6
1850, 499, 34, 8, 79, 6
2073, 488, 34, 8, 79, 6
1845, 492, 34, 8, 79, 6
2185, 558, 34, 8, 78, 6
1851, 588, 34, 8, 79, 6
1877, 491, 34, 8, 79, 6
1861, 490, 38, 8, 79, 6
1889, 491, 34, 8, 78, 6
1849, 489, 33, 8, 79, 6
1872, 490, 34, 8, 79, 6
1999, 489, 34, 8, 78, 6
1872, 490, 34, 8, 78, 6
2176, 520, 33, 8, 78, 6
1876, 489, 34, 8, 78, 6
1861, 489, 33, 8, 78, 6
1876, 491, 34, 8, 79, 6
1858, 492, 34, 8, 78, 6
1869, 494, 33, 8, 78, 6
1864, 493, 33, 8, 78, 6
2071, 493, 34, 8, 78, 6
2070, 490, 33, 8, 78, 6
2107, 582, 34, 8, 78, 6
1864, 488, 34, 8, 78, 6
1875, 492, 34, 8, 79, 6
1847, 491, 34, 8, 79, 6
1863, 492, 34, 8, 79, 6
1847, 491, 34, 8, 78, 6
2080, 496, 34, 8, 79, 6
1858, 490, 34, 8, 78, 6
2217, 521, 34, 8, 79, 6
1849, 490, 34, 8, 79, 6
1865, 495, 34, 8, 78, 6
1864, 490, 34, 8, 79, 6
1877, 493, 34, 8, 79, 6
1855, 491, 34, 8, 78, 6
1859, 491, 33, 8, 78, 6
2055, 492, 34, 8, 78, 6
1875, 489, 33, 8, 78, 6
2108, 490, 34, 8, 79, 6
1887, 489, 34, 8, 79, 6
1854, 491, 34, 8, 79, 6
1880, 492, 34, 8, 79, 6
1851, 489, 34, 8, 79, 6
1880, 488, 34, 8, 79, 6
1846, 489, 34, 8, 79, 6
1881, 493, 33, 8, 79, 6
1863, 487, 34, 8, 78, 6
2041, 488, 34, 8, 78, 6
1850, 490, 34, 8, 79, 6
1882, 492, 34, 8, 78, 6
1849, 494, 34, 8, 78, 6
1875, 489, 34, 8, 78, 6
1842, 495, 35, 8, 79, 6
2076, 485, 34, 8, 79, 6
1848, 490, 34, 8, 79, 6
1876, 489, 34, 8, 79, 6
1852, 496, 34, 8, 79, 6
1868, 490, 34, 8, 79, 6
1856, 489, 34, 8, 79, 6
1867, 492, 34, 8, 79, 6
1852, 489, 34, 8, 78, 6
1877, 489, 34, 8, 79, 6
1851, 487, 34, 8, 79, 6
1881, 489, 34, 8, 79, 6
1892, 491, 34, 8, 79, 6
1843, 504, 34, 8, 79, 6
1853, 489, 34, 8, 79, 6
1869, 567, 34, 8, 78, 6
1848, 559, 34, 8, 79, 6
1878, 487, 38, 37, 107, 6
1851, 486, 34, 8, 79, 6
1877, 486, 33, 8, 79, 6
1844, 492, 34, 8, 79, 6
1871, 490, 33, 8, 79, 6
1857, 487, 34, 8, 79, 6
1867, 489, 34, 8, 79, 6
1849, 488, 34, 8, 79, 6
1873, 490, 34, 8, 79, 6
1860, 488, 34, 8, 109, 6
1870, 489, 34, 8, 79, 6
1874, 519, 33, 8, 79, 6
1882, 487, 33, 8, 79, 6
1845, 491, 34, 8, 78, 6
1879, 491, 34, 8, 79, 6
1859, 490, 37, 8, 79, 6
1873, 490, 34, 8, 79, 6
1849, 488, 33, 8, 78, 6
1878, 493, 34, 8, 79, 6
1850, 489, 34, 8, 78, 6
1875, 489, 34, 8, 79, 6
1851, 491, 34, 8, 78, 6
1873, 492, 33, 8, 78, 6
1859, 490, 34, 8, 78, 6
1857, 492, 34, 8, 79, 6
1849, 490, 34, 8, 78, 6
1881, 491, 34, 8, 79, 6
1845, 487, 34, 8, 79, 6
1864, 491, 34, 8, 78, 6
1867, 487, 34, 8, 78, 6
1867, 488, 33, 8, 82, 6
1851, 487, 34, 8, 78, 6
1870, 491, 34, 8, 79, 6
1861, 488, 33, 8, 78, 6
1867, 488, 33, 8, 78, 6
1854, 488, 33, 8, 79, 6
1867, 496, 35, 8, 79, 6
1848, 487, 34, 8, 78, 6
1875, 487, 34, 8, 79, 6
1846, 488, 34, 8, 79, 6
1867, 487, 34, 8, 79, 6
1854, 492, 34, 8, 79, 6
1877, 491, 34, 8, 79, 6
1843, 712, 50, 9, 214, 6
1869, 499, 34, 8, 79, 6
1847, 545, 48, 8, 187, 6
1889, 520, 34, 8, 78, 6
1830, 517, 33, 8, 78, 6
1884, 521, 34, 8, 79, 6
1848, 520, 33, 8, 79, 6
1879, 521, 34, 8, 79, 6
1859, 524, 34, 8, 79, 6
1866, 490, 34, 8, 79, 6
1876, 491, 34, 8, 79, 6
1854, 493, 34, 8, 79, 6
1844, 489, 34, 8, 79, 6
1844, 559, 34, 8, 79, 6
1855, 490, 33, 8, 79, 6
1876, 546, 34, 8, 79, 6
1853, 491, 33, 8, 79, 6
1863, 489, 34, 8, 79, 6
1859, 494, 34, 8, 79, 6
1863, 491, 34, 9, 78, 6
1855, 525, 34, 8, 79, 6
1864, 489, 34, 8, 78, 6
1863, 488, 34, 8, 78, 6
1882, 489, 34, 8, 79, 6
1857, 488, 34, 8, 79, 6
1878, 489, 34, 8, 78, 6
1851, 490, 34, 8, 79, 6
1887, 493, 34, 8, 79, 6
1824, 527, 33, 8, 79, 6
1858, 491, 34, 8, 78, 6
1870, 492, 35, 8, 79, 6
1903, 554, 34, 8, 79, 6
1847, 487, 33, 8, 79, 6
1878, 487, 33, 8, 79, 6
1818, 526, 33, 8, 79, 6
1875, 489, 34, 8, 79, 6
1845, 489, 34, 8, 79, 6
1870, 489, 33, 8, 79, 6
1846, 494, 33, 8, 79, 6
1870, 490, 33, 8, 79, 6
1868, 487, 34, 8, 79, 6
1866, 489, 34, 8, 79, 6
1856, 488, 33, 8, 79, 6
1872, 490, 34, 8, 79, 6
1858, 491, 34, 8, 78, 6
1875, 495, 37, 9, 79, 6
1869, 491, 34, 8, 78, 6
1878, 497, 34, 8, 79, 6
1868, 540, 34, 8, 80, 6
1875, 501, 34, 8, 79, 6
1848, 489, 34, 8, 78, 6
1865, 494, 34, 8, 79, 6
1841, 505, 35, 8, 80, 6
1888, 533, 34, 8, 80, 6
1850, 499, 35, 8, 80, 6
1864, 500, 34, 9, 80, 6
1851, 498, 35, 9, 81, 6
1864, 501, 35, 8, 80, 6
1852, 500, 35, 8, 80, 6
1865, 496, 34, 9, 80, 6
1860, 496, 34, 8, 84, 6
1868, 497, 34, 9, 80, 6
1851, 498, 34, 9, 80, 6
1873, 497, 34, 8, 80, 6
1848, 496, 34, 8, 80, 6
1857, 498, 34, 9, 81, 6
1849, 500, 34, 8, 80, 6
1872, 495, 34, 9, 80, 6
1860, 502, 34, 8, 79, 6
1879, 498, 34, 8, 80, 6
1859, 501, 34, 8, 80, 6
1876, 532, 34, 8, 80, 6
1847, 498, 34, 8, 80, 6
1882, 614, 35, 8, 80, 6
1849, 502, 34, 8, 79, 6
1871, 508, 34, 8, 83, 6
1855, 497, 34, 8, 80, 6
1880, 494, 34, 8, 80, 6
1844, 503, 34, 8, 80, 6
2078, 497, 34, 8, 80, 6
2041, 498, 34, 8, 80, 6
1865, 501, 34, 8, 80, 6
1864, 496, 34, 8, 80, 6
1874, 508, 34, 8, 80, 6
2070, 501, 34, 8, 80, 6
1883, 497, 34, 8, 80, 6
1851, 499, 34, 8, 80, 6
1879, 498, 34, 8, 80, 6
1855, 497, 34, 8, 80, 6
1877, 498, 34, 8, 80, 6
1857, 497, 34, 8, 80, 6
1878, 499, 34, 8, 80, 6
1857, 500, 34, 8, 81, 6
1875, 502, 34, 8, 80, 6
1851, 498, 37, 8, 81, 6
1880, 504, 34, 8, 80, 6
1840, 500, 34, 8, 80, 6
1875, 498, 35, 9, 80, 6
1859, 496, 34, 8, 80, 6
1869, 496, 35, 8, 80, 6
1856, 504, 35, 9, 81, 6
1875, 497, 35, 9, 81, 6
1856, 497, 34, 9, 79, 6
1872, 498, 35, 8, 80, 6
1847, 497, 34, 8, 80, 6
1864, 496, 34, 8, 79, 6
1880, 491, 34, 8, 79, 6
1872, 544, 34, 8, 79, 6
1855, 489, 34, 8, 79, 6
1867, 492, 34, 8, 82, 6
1850, 489, 34, 8, 79, 6
1878, 490, 34, 8, 79, 6
1850, 492, 33, 8, 79, 6
1871, 488, 33, 8, 78, 6
1844, 489, 34, 8, 78, 6
1880, 489, 33, 8, 79, 6
1852, 490, 34, 8, 79, 6
1867, 493, 34, 8, 78, 6
1852, 488, 34, 8, 79, 6
1873, 489, 34, 8, 79, 6
1843, 496, 34, 8, 79, 6
1869, 493, 34, 8, 79, 6
1849, 524, 34, 8, 78, 6
1886, 489, 34, 8, 79, 6
1849, 492, 34, 8, 82, 6
1863, 561, 33, 8, 79, 6
1845, 489, 33, 8, 78, 6
1867, 490, 34, 8, 79, 6
1847, 488, 34, 8, 79, 6
1864, 489, 33, 8, 79, 6
1853, 490, 33, 8, 79, 6
1873, 490, 33, 8, 78, 6
1840, 492, 34, 8, 79, 6
1867, 488, 34, 8, 79, 6
1851, 490, 33, 8, 78, 6
1870, 527, 34, 8, 79, 6
1856, 488, 34, 8, 78, 6
1868, 491, 34, 8, 79, 6
1855, 488, 34, 8, 79, 6
1863, 496, 33, 8, 79, 6
1854, 490, 33, 8, 79, 6
1865, 489, 34, 8, 79, 6
1852, 490, 34, 8, 78, 6
1877, 569, 34, 8, 78, 6
1837, 492, 34, 8, 78, 6
1880, 531, 33, 8, 78, 6
1849, 489, 34, 8, 78, 6
1878, 490, 33, 8, 79, 6
1864, 490, 34, 8, 79, 6
1876, 526, 33, 8, 78, 6
1861, 498, 34, 8, 79, 6
1878, 492, 34, 8, 78, 6
1849, 493, 34, 8, 79, 6
1871, 490, 34, 8, 78, 6
1847, 491, 34, 8, 79, 6
1867, 490, 34, 8, 79, 6
1854, 493, 34, 8, 79, 6
1867, 490, 34, 8, 79, 6
1863, 489, 34, 8, 78, 6
1872, 494, 34, 8, 79, 6
1863, 493, 34, 8, 78, 6
2178, 588, 85, 9, 93, 6
2036, 489, 34, 8, 78, 6
1866, 488, 34, 8, 78, 6
2050, 487, 34, 8, 79, 6
1865, 493, 34, 8, 78, 6
1853, 485, 34, 8, 78, 6
1866, 491, 34, 8, 79, 6
1841, 490, 34, 8, 79, 6
1872, 548, 34, 8, 79, 6
1842, 489, 34, 8, 79, 6
1879, 546, 34, 8, 79, 6
1859, 491, 34, 8, 79, 6
1869, 493, 34, 8, 79, 6
1851, 489, 34, 8, 78, 6
1872, 489, 33, 8, 79, 6
1856, 487, 34, 8, 78, 6
1882, 488, 34, 8, 78, 6
1843, 487, 33, 8, 78, 6
1873, 553, 33, 8, 79, 6
1847, 493, 33, 8, 78, 6
1862, 491, 34, 8, 78, 6
1853, 497, 34, 8, 79, 6
1874, 490, 34, 8, 78, 6
1857, 495, 34, 8, 79, 6
1871, 491, 34, 8, 79, 6
1850, 492, 34, 8, 78, 6
1872, 487, 34, 8, 79, 6
1852, 493, 33, 8, 78, 6
1873, 489, 34, 8, 78, 6
1853, 489, 33, 8, 78, 6
1877, 489, 34, 8, 79, 6
1847, 489, 33, 8, 79, 6
1879, 497, 34, 8, 80, 6
1846, 495, 34, 8, 79, 6
1880, 490, 34, 8, 78, 6
1858, 490, 34, 9, 79, 6
1879, 564, 34, 9, 79, 6
1851, 490, 34, 8, 78, 6
1876, 493, 34, 8, 78, 6
1849, 488, 33, 8, 78, 6
1875, 494, 34, 8, 78, 6
1864, 488, 34, 8, 79, 6
1887, 489, 34, 8, 78, 6
1852, 493, 34, 8, 79, 6
1866, 489, 34, 8, 78, 6
1856, 491, 34, 8, 79, 6
1889, 495, 34, 8, 79, 6
1847, 490, 34, 8, 78, 6
1884, 489, 34, 8, 79, 6
1861, 489, 34, 8, 79, 6
1880, 490, 33, 8, 78, 6
1854, 497, 34, 8, 79, 6
1863, 494, 34, 8, 79, 6
1844, 558, 34, 8, 79, 6
1865, 547, 34, 8, 79, 6
1845, 493, 34, 8, 79, 6
1859, 488, 34, 8, 78, 6
1859, 486, 33, 8, 78, 6
1885, 488, 34, 8, 78, 6
1855, 494, 34, 8, 78, 6
1883, 492, 34, 8, 79, 6
1850, 538, 34, 8, 79, 6
1867, 494, 33, 8, 78, 6
1860, 490, 33, 8, 78, 6
1887, 489, 33, 8, 78, 6
1872, 489, 34, 8, 78, 6
1859, 504, 34, 8, 79, 6
1851, 494, 34, 8, 78, 6
1883, 503, 34, 8, 79, 6
1858, 489, 34, 8, 79, 6
1875, 492, 34, 8, 79, 6
1853, 567, 66, 8, 173, 21
1872, 530, 34, 24, 171, 11
1847, 531, 65, 9, 80, 6
1881, 564, 34, 8, 80, 6
1800, 548, 34, 8, 79, 6
1876, 521, 34, 8, 79, 6
1855, 490, 34, 8, 79, 6
1878, 551, 34, 8, 79, 6
1852, 490, 34, 8, 79, 6
1859, 491, 33, 8, 78, 6
1885, 526, 34, 8, 79, 6
1867, 489, 33, 8, 79, 6
1858, 542, 34, 8, 79, 6
1874, 552, 34, 8, 79, 6
1859, 489, 33, 8, 83, 6
1874, 487, 34, 8, 79, 6
1853, 486, 33, 8, 78, 6
1868, 491, 34, 8, 78, 6
1853, 487, 33, 8, 78, 6
1872, 489, 34, 8, 78, 6
1856, 488, 34, 8, 79, 6
1882, 491, 34, 8, 79, 6
1862, 488, 33, 8, 79, 6
1872, 489, 33, 8, 79, 6
1849, 488, 34, 8, 79, 6
1903, 531, 34, 8, 79, 6
1854, 488, 33, 8, 79, 6
1865, 527, 34, 8, 78, 6
1851, 489, 33, 8, 78, 6
1877, 488, 34, 8, 127, 6
1844, 488, 34, 8, 79, 6
1888, 487, 34, 8, 79, 6
1846, 489, 34, 8, 79, 6
1872, 489, 34, 8, 79, 6
1863, 493, 34, 8, 79, 6
1883, 489, 34, 8, 79, 6
1853, 561, 51, 9, 139, 6
1892, 491, 34, 8, 79, 6
1813, 537, 34, 8, 78, 6
1872, 488, 34, 8, 79, 6
1806, 582, 34, 8, 79, 6
1844, 541, 33, 8, 79, 6
1846, 605, 34, 8, 79, 6
1875, 489, 34, 8, 79, 6
1849, 488, 33, 8, 79, 6
1872, 492, 34, 8, 78, 6
1847, 489, 34, 8, 78, 6
1867, 489, 34, 8, 79, 6
1848, 487, 34, 8, 78, 6
1859, 490, 34, 8, 79, 6
1859, 488, 33, 8, 78, 6
1874, 488, 34, 8, 78, 6
1863, 488, 33, 8, 78, 6
1872, 489, 34, 8, 79, 6
1861, 487, 34, 9, 78, 6
1875, 544, 33, 8, 78, 6
1848, 519, 33, 8, 78, 6
1880, 555, 34, 8, 79, 6
1854, 487, 33, 8, 78, 6
1872, 489, 34, 8, 79, 6
1845, 491, 34, 8, 78, 6
1871, 490, 34, 8, 78, 6
1841, 527, 34, 8, 78, 6
1885, 493, 33, 8, 78, 6
1867, 492, 34, 9, 78, 6
2215, 490, 33, 8, 78, 6
2059, 488, 33, 8, 79, 6
1877, 489, 33, 8, 79, 6
1843, 491, 34, 8, 79, 6
1880, 493, 34, 8, 79, 6
1851, 488, 34, 8, 78, 6
1883, 488, 34, 8, 79, 6
1859, 488, 34, 8, 79, 6
1864, 489, 34, 8, 79, 6
1852, 490, 34, 8, 79, 6
1888, 488, 33, 8, 78, 6
1841, 492, 34, 8, 79, 6
1881, 489, 33, 8, 79, 6
1855, 493, 33, 8, 78, 6
1866, 492, 34, 8, 78, 6
1848, 494, 34, 8, 79, 6
1872, 488, 34, 8, 79, 6
1858, 494, 35, 8, 79, 6
1863, 488, 34, 8, 79, 6
1848, 486, 34, 8, 79, 6
1876, 492, 34, 8, 78, 6
1858, 488, 34, 9, 78, 6
1867, 491, 34, 8, 79, 6
1851, 492, 34, 8, 79, 6
1872, 522, 34, 8, 79, 6
1842, 492, 34, 8, 79, 6
1876, 490, 37, 9, 79, 6
1847, 489, 34, 8, 79, 6
1875, 489, 33, 8, 79, 6
1848, 528, 34, 8, 79, 6
1868, 490, 34, 8, 79, 6
1848, 490, 34, 8, 79, 6
1877, 487, 34, 8, 79, 6
1888, 492, 34, 8, 79, 6
1867, 520, 34, 8, 78, 6
1824, 529, 34, 8, 79, 6
1871, 492, 34, 8, 79, 6
1860, 494, 34, 8, 78, 6
1874, 490, 34, 8, 78, 6
1853, 499, 34, 8, 79, 6
1870, 490, 34, 8, 78, 6
1844, 489, 34, 8, 82, 6
1865, 497, 34, 8, 79, 6
1851, 488, 34, 8, 78, 6
1878, 489, 34, 8, 79, 6
1851, 489, 34, 8, 78, 6
1873, 488, 34, 8, 79, 6
1860, 494, 34, 8, 79, 6
1871, 487, 34, 8, 79, 6
1853, 485, 34, 8, 78, 6
1872, 489, 34, 9, 78, 6
1864, 490, 34, 8, 79, 6
1856, 544, 34, 8, 79, 6
1860, 491, 34, 8, 79, 6
1871, 583, 34, 8, 79, 6
1870, 491, 34, 8, 79, 6
1870, 488, 34, 8, 83, 6
1856, 488, 34, 8, 78, 6
1863, 491, 34, 8, 78, 6
1880, 557, 34, 9, 78, 6
1872, 526, 34, 8, 78, 6
1854, 488, 34, 8, 79, 6
1865, 486, 34, 8, 78, 6
1840, 492, 34, 8, 78, 6
1867, 487, 34, 8, 79, 6
1839, 492, 34, 8, 78, 6
1875, 491, 33, 8, 78, 6
1853, 522, 34, 8, 79, 6
1875, 487, 34, 8, 79, 6
1861, 490, 34, 8, 78, 6
1875, 488, 34, 8, 78, 6
1857, 491, 34, 8, 79, 6
1868, 491, 34, 8, 79, 6
1854, 492, 34, 8, 79, 6
1871, 490, 34, 8, 78, 6
1854, 489, 34, 8, 79, 6
1865, 491, 34, 8, 79, 6
1857, 488, 34, 8, 79, 6
1875, 551, 34, 8, 79, 6
1850, 490, 34, 8, 79, 6
1875, 490, 34, 8, 78, 6
1858, 488, 33, 8, 78, 6
1881, 492, 34, 8, 78, 6
1854, 489, 34, 8, 79, 6
1877, 523, 34, 8, 79, 6
1855, 488, 34, 8, 78, 6
1874, 488, 34, 8, 78, 6
1860, 493, 34, 8, 78, 6
1874, 490, 34, 8, 78, 6
1848, 491, 33, 8, 78, 6
1873, 487, 33, 8, 79, 6
1866, 488, 33, 8, 79, 6
1855, 541, 34, 9, 79, 6
1841, 492, 34, 8, 79, 6
1872, 492, 34, 8, 79, 6
1845, 496, 34, 9, 79, 6
1883, 488, 34, 8, 79, 6
1859, 491, 34, 8, 79, 6
1879, 492, 34, 8, 79, 6
1920, 640, 34, 8, 79, 6
1878, 491, 34, 8, 79, 6
1850, 490, 34, 8, 82, 6
1877, 493, 34, 8, 79, 6
1851, 490, 34, 8, 78, 6
1883, 489, 34, 8, 79, 6
1854, 487, 33, 8, 79, 6
1874, 491, 34, 8, 79, 6
1853, 490, 34, 8, 79, 6
1881, 492, 34, 8, 78, 6
2258, 549, 34, 8, 79, 6
1878, 490, 34, 8, 79, 6
1841, 490, 34, 8, 78, 6
1874, 492, 34, 8, 79, 6
1859, 489, 34, 8, 78, 6
1873, 490, 34, 8, 79, 6
1861, 489, 34, 8, 78, 6
1882, 492, 34, 8, 79, 6
2060, 495, 34, 8, 78, 6
1880, 493, 34, 8, 79, 6
1844, 490, 33, 8, 78, 6
1876, 490, 34, 8, 82, 6
1861, 489, 34, 8, 78, 6
1881, 490, 34, 8, 79, 6
1851, 493, 34, 8, 78, 6
1871, 498, 35, 8, 79, 6
1847, 489, 34, 8, 78, 6
1883, 491, 34, 8, 78, 6
1847, 491, 34, 8, 78, 6
1875, 487, 34, 8, 78, 6
1842, 493, 34, 8, 79, 6
1875, 490, 34, 8, 79, 6
1841, 492, 34, 8, 79, 6
1869, 486, 34, 8, 78, 6
1847, 490, 34, 8, 79, 6
1868, 489, 34, 8, 78, 6
1861, 490, 33, 8, 82, 28
1892, 485, 34, 8, 78, 6
1844, 488, 34, 8, 78, 6
1875, 491, 34, 8, 79, 6
1841, 489, 34, 8, 79, 6
1892, 491, 34, 8, 78, 6
1838, 543, 33, 8, 78, 6
1869, 490, 34, 8, 78, 6
1857, 491, 34, 8, 79, 6
1872, 488, 34, 8, 79, 6
1846, 488, 34, 8, 79, 6
1878, 521, 34, 8, 79, 6
1856, 489, 34, 8, 79, 6
1868, 492, 34, 8, 78, 6
1857, 489, 34, 8, 78, 6
1871, 487, 34, 8, 78, 6
1861, 490, 34, 8, 79, 6
1877, 488, 33, 8, 78, 6
1846, 584, 34, 8, 79, 6
1874, 488, 33, 8, 78, 6
1857, 490, 34, 8, 79, 6
1883, 490, 33, 8, 79, 6
1854, 490, 33, 8, 79, 6
1871, 489, 34, 8, 78, 6
1841, 490, 34, 8, 78, 6
1865, 490, 34, 8, 78, 6
1850, 540, 34, 8, 78, 6
1862, 487, 34, 8, 79, 6
1858, 491, 34, 8, 79, 6
1868, 490, 34, 8, 78, 6
1860, 488, 34, 8, 79, 6
1879, 489, 33, 8, 79, 6
1854, 487, 33, 8, 78, 6
1880, 489, 33, 8, 79, 6
1854, 488, 33, 8, 79, 6
1883, 490, 34, 8, 78, 6
1915, 606, 34, 8, 79, 6
1871, 491, 34, 8, 79, 6
1859, 489, 34, 8, 78, 6
1864, 492, 34, 8, 79, 6
1844, 489, 34, 8, 79, 6
6007, 492, 34, 8, 79, 6
1861, 493, 34, 8, 79, 6
1865, 527, 34, 8, 78, 6
1854, 489, 34, 8, 78, 6
1885, 494, 38, 8, 80, 6
1852, 491, 34, 8, 79, 6
1881, 525, 33, 8, 78, 6
1859, 489, 34, 8, 78, 6
1871, 491, 34, 8, 78, 6
1862, 492, 34, 8, 78, 6
1891, 490, 34, 8, 79, 6
1858, 491, 34, 8, 78, 6
1929, 593, 33, 8, 78, 6
1860, 488, 34, 8, 79, 6
1874, 490, 33, 8, 79, 6
1861, 491, 34, 8, 79, 6
1886, 489, 34, 8, 79, 6
1873, 572, 34, 8, 78, 6
1869, 489, 33, 8, 78, 6
1859, 525, 34, 8, 78, 6
1879, 488, 34, 8, 79, 6
1854, 489, 34, 8, 78, 6
1885, 487, 34, 8, 79, 6
1864, 520, 34, 8, 79, 6
1872, 490, 34, 8, 79, 6
1838, 488, 34, 8, 79, 6
1883, 492, 34, 8, 79, 6
1863, 489, 34, 8, 79, 6
1874, 489, 34, 8, 79, 6
1861, 488, 33, 8, 79, 6
1881, 491, 34, 8, 78, 6
1869, 544, 33, 8, 79, 6
1877, 491, 34, 8, 78, 6
1858, 489, 34, 8, 78, 6
1870, 491, 34, 8, 78, 6
1858, 489, 34, 8, 79, 6
1885, 488, 33, 8, 82, 6
1837, 522, 33, 8, 78, 6
1876, 490, 33, 8, 78, 6
2180, 529, 33, 8, 79, 6
1880, 490, 34, 8, 78, 6
1854, 490, 34, 8, 79, 6
1868, 487, 34, 8, 79, 6
1850, 488, 34, 8, 78, 6
1872, 488, 34, 8, 79, 6
1862, 488, 34, 8, 79, 6
2087, 487, 34, 8, 78, 6
1852, 489, 34, 8, 79, 6
1895, 488, 33, 8, 78, 6
1875, 489, 34, 8, 78, 6
1870, 489, 34, 8, 78, 6
1860, 492, 34, 8, 78, 6
1874, 490, 34, 8, 78, 6
1864, 494, 34, 8, 79, 6
1877, 493, 34, 8, 78, 6
1853, 491, 34, 8, 82, 6
1878, 493, 34, 8, 79, 6
1850, 491, 34, 8, 79, 6
1886, 493, 34, 8, 79, 6
1852, 491, 34, 8, 79, 6
1871, 489, 34, 8, 79, 6
1855, 488, 34, 8, 78, 6
1877, 491, 34, 8, 79, 6
1847, 489, 34, 8, 78, 6
1866, 490, 34, 8, 79, 6
1849, 490, 33, 8, 79, 6
1866, 554, 34, 8, 79, 6
1850, 489, 34, 8, 79, 6
1880, 548, 34, 8, 78, 6
1852, 522, 33, 8, 79, 6
1864, 491, 34, 8, 78, 9
1866, 491, 34, 8, 78, 6
1863, 489, 33, 8, 79, 6
1843, 489, 33, 8, 79, 6
1877, 490, 34, 8, 78, 6
1856, 490, 34, 8, 79, 6
1879, 490, 33, 8, 79, 6
1848, 491, 34, 8, 79, 6
1878, 491, 33, 8, 78, 6
1845, 491, 33, 8, 79, 6
1873, 490, 34, 8, 78, 6
1844, 525, 34, 8, 79, 6
1865, 487, 34, 8, 79, 6
1855, 493, 34, 8, 78, 6
1866, 491, 34, 8, 78, 6
1853, 492, 33, 8, 79, 6
1882, 491, 33, 8, 79, 6
1848, 492, 33, 8, 79, 6
1881, 488, 33, 8, 78, 6
1848, 489, 34, 8, 78, 6
1868, 488, 34, 8, 78, 6
1850, 490, 33, 8, 78, 6
1873, 490, 34, 8, 79, 6
1877, 489, 34, 8, 78, 6
1871, 491, 34, 8, 79, 6
1845, 490, 34, 8, 79, 6
1861, 526, 33, 8, 79, 6
1853, 489, 34, 8, 79, 6
1895, 568, 34, 8, 79, 6
1851, 489, 34, 8, 79, 6
1914, 492, 34, 8, 79, 6
1854, 504, 34, 8, 78, 6
