loop time, gbuffer time, shadow time, direct time ,hiz time, ssr time
1225, 480, 0, 9, 0, 0
985, 479, 0, 9, 0, 0
1027, 481, 0, 9, 0, 0
1031, 515, 0, 9, 0, 0
1018, 479, 0, 9, 0, 0
1092, 584, 0, 9, 0, 0
1031, 479, 0, 9, 0, 0
1353, 577, 0, 9, 0, 0
1052, 559, 0, 9, 0, 0
1020, 480, 0, 9, 0, 0
1018, 479, 0, 9, 0, 0
1025, 480, 0, 9, 0, 0
1026, 517, 0, 9, 0, 0
1030, 478, 0, 9, 0, 0
1022, 482, 0, 9, 0, 0
985, 477, 0, 9, 0, 0
1222, 518, 0, 9, 0, 0
1028, 481, 0, 9, 0, 0
1019, 481, 0, 9, 0, 0
1026, 479, 0, 9, 0, 0
1034, 527, 0, 9, 0, 0
1027, 480, 0, 9, 0, 0
1339, 577, 0, 9, 0, 0
1198, 478, 0, 9, 0, 0
1030, 479, 0, 9, 0, 0
1021, 478, 0, 9, 0, 0
1024, 478, 0, 9, 0, 0
1026, 520, 0, 9, 0, 0
1024, 480, 0, 9, 0, 0
1022, 479, 0, 9, 0, 0
1021, 480, 0, 9, 0, 0
1042, 557, 0, 9, 0, 0
1216, 478, 0, 9, 0, 0
1021, 476, 0, 9, 0, 0
1025, 480, 0, 9, 0, 0
1025, 481, 0, 9, 0, 0
1030, 479, 0, 9, 0, 0
1019, 478, 0, 9, 0, 0
1321, 512, 0, 9, 0, 0
1028, 482, 0, 9, 0, 0
1024, 482, 0, 9, 0, 0
1025, 478, 0, 9, 0, 0
1019, 482, 0, 9, 0, 0
1027, 478, 0, 9, 0, 0
1026, 479, 0, 9, 0, 0
1019, 478, 0, 9, 0, 0
1030, 535, 0, 9, 0, 0
1202, 478, 0, 9, 0, 0
1039, 479, 0, 9, 0, 0
1026, 481, 0, 9, 0, 0
1075, 521, 0, 9, 0, 0
1022, 481, 0, 9, 0, 0
1018, 477, 0, 9, 0, 0
1029, 510, 0, 9, 0, 0
1371, 617, 0, 9, 0, 0
1209, 481, 0, 9, 0, 0
1030, 482, 0, 9, 0, 0
1023, 518, 0, 9, 0, 0
1068, 584, 0, 9, 0, 0
1024, 483, 0, 9, 0, 0
1031, 478, 0, 9, 0, 0
1024, 540, 0, 9, 0, 0
1032, 478, 0, 9, 0, 0
1232, 512, 0, 9, 0, 0
1038, 478, 0, 9, 0, 0
1029, 480, 0, 9, 0, 0
1019, 479, 0, 9, 0, 0
1025, 477, 0, 9, 0, 0
1022, 514, 0, 9, 0, 0
1343, 542, 0, 9, 0, 0
1027, 516, 0, 9, 0, 0
1029, 482, 0, 9, 0, 0
1032, 517, 0, 9, 0, 0
1018, 481, 0, 9, 0, 0
1018, 480, 0, 9, 0, 0
1022, 480, 0, 9, 0, 0
1029, 517, 0, 9, 0, 0
1035, 478, 0, 9, 0, 0
1032, 478, 0, 9, 0, 0
1219, 480, 0, 9, 0, 0
1026, 480, 0, 9, 0, 0
1027, 484, 0, 9, 0, 0
1033, 477, 0, 9, 0, 0
1028, 482, 0, 9, 0, 0
1020, 520, 0, 9, 0, 0
1399, 580, 0, 9, 0, 0
1034, 481, 0, 9, 0, 0
1028, 553, 0, 9, 0, 0
1024, 480, 0, 9, 0, 0
1020, 481, 0, 9, 0, 0
1025, 480, 0, 9, 0, 0
1020, 483, 0, 9, 0, 0
1015, 479, 0, 9, 0, 0
1023, 482, 0, 9, 0, 0
1226, 481, 0, 9, 0, 0
1020, 481, 0, 9, 0, 0
1029, 480, 0, 9, 0, 0
990, 479, 0, 9, 0, 0
1018, 479, 0, 9, 0, 0
1027, 482, 0, 9, 0, 0
1295, 544, 0, 9, 0, 0
1200, 480, 0, 9, 0, 0
1059, 563, 0, 9, 0, 0
1021, 480, 0, 9, 0, 0
1027, 479, 0, 9, 0, 0
1035, 478, 0, 9, 0, 0
1024, 512, 0, 9, 0, 0
1023, 478, 0, 9, 0, 0
778, 501, 0, 13, 0, 0
1024, 520, 0, 11, 0, 0
1295, 604, 0, 11, 0, 0
1035, 486, 0, 10, 0, 0
1025, 481, 0, 10, 0, 0
1027, 481, 0, 10, 0, 0
1023, 484, 0, 9, 0, 0
1016, 483, 0, 9, 0, 0
1316, 550, 0, 9, 0, 0
1030, 530, 0, 10, 0, 0
1021, 477, 0, 9, 0, 0
1020, 477, 0, 9, 0, 0
1018, 477, 0, 9, 0, 0
1016, 481, 0, 9, 0, 0
1021, 481, 0, 9, 0, 0
1029, 478, 0, 9, 0, 0
1024, 478, 0, 9, 0, 0
1020, 522, 0, 9, 0, 0
1227, 517, 0, 9, 0, 0
1032, 478, 0, 9, 0, 0
1027, 478, 0, 9, 0, 0
1031, 482, 0, 9, 0, 0
1025, 479, 0, 9, 0, 0
1039, 478, 0, 9, 0, 0
1346, 583, 0, 9, 0, 0
1034, 481, 0, 9, 0, 0
1023, 479, 0, 9, 0, 0
1023, 481, 0, 9, 0, 0
1030, 478, 0, 9, 0, 0
1017, 481, 0, 9, 0, 0
1029, 477, 0, 9, 0, 0
1037, 478, 0, 9, 0, 0
1034, 517, 0, 9, 0, 0
1227, 518, 0, 9, 0, 0
1033, 480, 0, 9, 0, 0
16818, 476, 0, 9, 0, 0
1063, 539, 0, 9, 0, 0
1034, 482, 0, 9, 0, 0
1210, 479, 0, 9, 0, 0
1032, 479, 0, 9, 0, 0
1023, 479, 0, 9, 0, 0
1028, 487, 0, 10, 0, 0
1043, 482, 0, 9, 0, 0
1016, 479, 0, 9, 0, 0
1020, 485, 0, 9, 0, 0
1026, 481, 0, 9, 0, 0
1030, 479, 0, 9, 0, 0
1011, 504, 0, 10, 0, 0
1019, 481, 0, 9, 0, 0
1027, 480, 0, 9, 0, 0
1196, 514, 0, 9, 0, 0
