loop time, gbuffer time, shadow time, direct time ,hiz time, ssr time
1848, 519, 34, 8, 79, 6
1868, 519, 34, 8, 79, 6
2065, 516, 33, 8, 79, 6
2044, 546, 33, 8, 78, 6
2046, 521, 33, 8, 79, 6
1885, 516, 33, 8, 79, 6
1839, 519, 34, 8, 79, 6
1866, 517, 33, 8, 79, 6
1853, 520, 34, 8, 79, 6
1867, 523, 34, 8, 79, 6
1842, 521, 34, 8, 79, 6
2317, 631, 34, 8, 79, 6
2036, 521, 33, 8, 79, 6
1868, 521, 33, 8, 79, 6
1844, 520, 33, 8, 79, 6
1852, 515, 34, 8, 78, 6
1848, 526, 35, 8, 79, 6
1867, 522, 34, 8, 78, 6
1847, 518, 34, 8, 79, 6
2089, 517, 37, 8, 79, 6
2018, 515, 33, 8, 78, 6
2063, 517, 34, 8, 79, 6
1850, 562, 33, 8, 79, 6
1862, 547, 48, 8, 78, 6
1846, 520, 33, 8, 78, 6
1869, 523, 33, 8, 78, 6
1839, 519, 33, 8, 79, 6
1865, 517, 34, 8, 78, 6
2072, 517, 33, 8, 78, 6
2037, 514, 33, 8, 79, 6
2044, 522, 33, 8, 79, 6
1869, 519, 33, 8, 79, 6
1845, 553, 33, 8, 78, 6
1870, 552, 33, 8, 78, 6
1846, 521, 34, 8, 78, 6
1861, 518, 33, 8, 78, 6
1858, 526, 33, 8, 78, 6
2264, 521, 33, 8, 78, 6
2042, 518, 33, 8, 79, 6
1867, 523, 33, 8, 79, 6
1844, 515, 33, 8, 79, 6
1869, 512, 33, 8, 78, 6
1847, 527, 35, 8, 79, 6
1863, 517, 33, 8, 79, 6
1845, 523, 34, 8, 78, 6
2088, 525, 35, 8, 79, 6
2023, 555, 34, 8, 79, 6
2046, 520, 34, 8, 79, 6
1851, 524, 34, 8, 79, 6
1864, 522, 33, 8, 79, 6
1835, 520, 33, 8, 82, 6
1890, 595, 33, 8, 78, 6
1851, 553, 33, 8, 79, 6
1870, 566, 33, 8, 78, 6
2100, 519, 33, 8, 79, 6
2029, 523, 34, 8, 79, 6
2051, 523, 33, 8, 79, 6
1872, 660, 33, 8, 110, 6
1842, 523, 33, 8, 78, 6
1881, 521, 33, 8, 79, 6
1846, 519, 33, 8, 78, 6
1878, 526, 34, 8, 79, 6
1844, 519, 33, 8, 79, 6
2249, 516, 34, 8, 79, 6
2039, 522, 33, 8, 79, 6
1866, 518, 34, 8, 79, 6
1837, 517, 34, 8, 79, 6
1864, 521, 34, 8, 79, 6
1848, 528, 35, 8, 79, 6
1877, 525, 34, 8, 79, 6
1850, 520, 34, 8, 79, 6
2099, 549, 34, 8, 79, 6
2009, 516, 33, 8, 79, 6
2067, 568, 34, 8, 79, 6
1839, 517, 34, 8, 79, 6
1871, 640, 33, 8, 79, 6
1842, 517, 33, 8, 79, 6
1865, 518, 33, 8, 82, 6
1846, 525, 33, 8, 79, 6
1876, 514, 33, 8, 78, 6
2088, 518, 33, 8, 78, 6
2032, 515, 33, 8, 79, 6
2041, 524, 34, 8, 79, 6
1873, 519, 33, 8, 79, 6
1856, 524, 33, 8, 79, 6
1865, 519, 33, 8, 79, 6
1844, 520, 33, 8, 79, 6
1871, 515, 33, 8, 78, 6
1853, 518, 33, 8, 80, 6
2264, 515, 34, 8, 79, 6
2037, 515, 34, 8, 79, 6
1870, 517, 34, 8, 79, 6
1858, 553, 34, 8, 79, 6
1861, 518, 34, 8, 79, 6
1844, 533, 35, 8, 79, 6
1861, 519, 33, 8, 79, 6
1848, 565, 34, 8, 79, 6
2097, 527, 34, 8, 79, 6
2013, 557, 34, 8, 79, 6
2065, 527, 34, 8, 78, 6
1863, 548, 34, 8, 79, 6
1873, 514, 34, 8, 79, 6
1840, 519, 34, 8, 78, 6
1867, 515, 34, 8, 79, 6
1857, 513, 33, 8, 82, 6
1870, 515, 33, 8, 78, 6
2249, 518, 33, 8, 79, 6
2075, 518, 34, 8, 79, 6
1838, 519, 58, 8, 93, 6
1870, 518, 33, 8, 78, 6
1842, 513, 34, 8, 78, 6
1865, 590, 34, 8, 78, 6
1853, 516, 33, 8, 78, 6
1865, 520, 34, 8, 79, 6
1843, 524, 34, 8, 80, 6
2258, 526, 33, 8, 79, 6
2046, 520, 33, 8, 79, 6
1864, 558, 34, 8, 78, 6
1839, 520, 33, 8, 78, 6
1872, 524, 34, 8, 79, 6
1845, 525, 35, 8, 79, 6
1869, 521, 34, 8, 79, 6
1851, 518, 34, 8, 79, 6
2078, 549, 34, 8, 79, 6
2007, 520, 33, 8, 79, 6
2112, 681, 34, 8, 79, 6
1876, 760, 34, 8, 81, 6
1890, 771, 34, 8, 81, 6
1805, 594, 34, 8, 80, 6
1837, 601, 34, 8, 78, 6
1855, 549, 34, 8, 79, 6
1861, 551, 34, 8, 160, 6
2256, 523, 34, 8, 79, 6
2062, 566, 34, 8, 79, 6
1847, 524, 33, 8, 79, 6
1865, 523, 33, 8, 136, 6
1850, 520, 33, 8, 79, 6
1856, 520, 34, 8, 78, 6
1853, 521, 44, 10, 80, 6
1869, 529, 33, 8, 79, 6
1836, 525, 34, 8, 80, 6
2269, 524, 34, 8, 80, 6
2043, 524, 34, 8, 79, 6
1866, 523, 34, 8, 79, 6
1847, 523, 33, 8, 79, 6
1887, 520, 33, 8, 79, 6
1834, 520, 34, 8, 79, 6
1864, 520, 34, 8, 79, 6
1837, 523, 34, 8, 79, 6
2090, 519, 34, 8, 80, 6
2015, 522, 34, 8, 79, 6
2050, 525, 34, 8, 79, 6
1838, 522, 33, 8, 79, 6
1871, 519, 33, 8, 79, 6
1840, 523, 34, 8, 79, 6
1861, 523, 33, 8, 79, 6
1842, 522, 34, 8, 79, 6
1859, 515, 33, 8, 79, 6
2244, 521, 33, 8, 79, 6
2060, 526, 34, 8, 79, 6
1850, 523, 34, 8, 79, 6
1865, 520, 33, 8, 78, 6
1842, 519, 33, 8, 95, 19
1866, 514, 33, 8, 79, 6
1841, 515, 33, 8, 79, 6
1867, 519, 34, 8, 80, 6
1858, 519, 33, 8, 79, 6
2252, 514, 34, 8, 79, 6
2049, 513, 34, 8, 79, 6
1865, 515, 33, 8, 79, 6
1836, 514, 33, 8, 80, 6
1863, 516, 34, 8, 79, 6
1841, 523, 35, 8, 79, 6
1853, 517, 34, 8, 79, 6
1839, 525, 34, 8, 79, 6
2143, 590, 34, 8, 79, 6
2021, 520, 34, 8, 79, 6
2071, 548, 34, 8, 79, 6
1879, 588, 34, 8, 79, 6
1879, 520, 34, 8, 79, 6
1844, 520, 33, 8, 78, 6
1876, 561, 34, 8, 78, 6
1832, 521, 34, 8, 79, 6
1864, 522, 34, 8, 79, 6
2249, 520, 34, 8, 78, 6
2064, 556, 34, 8, 79, 6
1847, 517, 33, 8, 79, 6
1869, 551, 34, 8, 78, 6
1835, 519, 34, 8, 79, 6
1863, 521, 33, 8, 79, 6
1845, 519, 33, 8, 79, 6
1857, 522, 33, 8, 79, 6
2071, 518, 34, 8, 78, 6
2027, 548, 34, 8, 79, 6
2031, 522, 33, 8, 79, 6
1858, 518, 33, 8, 79, 6
1847, 522, 33, 8, 78, 6
1855, 521, 33, 8, 79, 6
1841, 534, 35, 8, 80, 6
1871, 573, 34, 8, 79, 6
1852, 522, 34, 8, 79, 6
2095, 523, 34, 8, 79, 6
2019, 522, 34, 8, 79, 6
2066, 522, 34, 8, 78, 6
1848, 524, 34, 8, 79, 6
1870, 522, 33, 8, 79, 6
1850, 523, 33, 8, 79, 6
1855, 523, 34, 8, 78, 6
1864, 622, 34, 8, 79, 6
1859, 520, 34, 8, 78, 6
2237, 543, 71, 8, 78, 6
2064, 522, 34, 8, 79, 6
1854, 552, 34, 8, 78, 6
1863, 543, 34, 8, 78, 6
1840, 516, 59, 8, 92, 6
1875, 519, 33, 8, 78, 6
1849, 517, 34, 8, 79, 6
1875, 524, 34, 8, 79, 6
2071, 519, 34, 8, 79, 6
2028, 521, 33, 8, 79, 6
2040, 548, 34, 8, 79, 6
1869, 519, 34, 8, 79, 6
1854, 524, 33, 8, 79, 6
1861, 519, 34, 8, 79, 6
1854, 526, 34, 8, 79, 6
1885, 517, 34, 8, 79, 6
1872, 554, 34, 8, 79, 6
2087, 521, 34, 8, 79, 6
2017, 523, 33, 8, 79, 6
2061, 517, 34, 8, 78, 6
1839, 515, 34, 8, 79, 6
1871, 522, 34, 8, 78, 6
1846, 522, 33, 8, 79, 6
1871, 518, 34, 8, 78, 6
1836, 521, 33, 8, 79, 6
1868, 525, 34, 8, 79, 6
2245, 522, 34, 8, 79, 6
2083, 522, 34, 8, 79, 6
1842, 570, 34, 8, 79, 6
1865, 524, 34, 8, 79, 6
1844, 518, 34, 8, 79, 6
1864, 517, 38, 8, 79, 6
1850, 516, 34, 8, 79, 6
1874, 517, 33, 8, 78, 6
2061, 523, 34, 8, 79, 6
2036, 520, 33, 8, 78, 6
2043, 519, 34, 8, 79, 6
1873, 519, 34, 8, 79, 6
1833, 526, 33, 8, 78, 6
1877, 521, 33, 8, 78, 6
1849, 525, 35, 8, 80, 6
1873, 516, 34, 8, 79, 6
1858, 520, 34, 8, 79, 6
2098, 520, 34, 8, 79, 6
2017, 519, 34, 8, 79, 6
2059, 517, 34, 8, 79, 6
1850, 515, 34, 8, 79, 6
1880, 516, 33, 8, 79, 6
1845, 521, 33, 8, 79, 6
1865, 522, 34, 8, 79, 6
1846, 520, 34, 8, 79, 6
1864, 519, 33, 8, 79, 6
2251, 586, 33, 8, 79, 6
2067, 520, 34, 8, 79, 6
1875, 582, 33, 8, 79, 6
1870, 521, 33, 8, 79, 6
1845, 522, 34, 8, 79, 6
1865, 526, 33, 8, 78, 6
1843, 562, 35, 8, 79, 6
1883, 522, 34, 8, 78, 6
2065, 518, 34, 8, 79, 6
2027, 517, 34, 8, 79, 6
2053, 519, 34, 8, 79, 6
1864, 583, 34, 8, 78, 6
1842, 520, 34, 8, 79, 6
1859, 520, 34, 8, 79, 6
1840, 523, 34, 8, 80, 6
1870, 517, 34, 8, 79, 6
1843, 518, 34, 8, 79, 6
2096, 523, 34, 8, 79, 6
2024, 519, 33, 8, 79, 6
2079, 515, 34, 8, 79, 6
1847, 518, 34, 8, 79, 6
1871, 517, 34, 8, 79, 6
1846, 519, 33, 8, 78, 6
1876, 522, 33, 8, 79, 6
1841, 547, 34, 8, 79, 6
1880, 550, 33, 8, 79, 6
2241, 516, 33, 8, 79, 6
2075, 522, 33, 8, 79, 6
1858, 516, 33, 8, 79, 6
1884, 561, 34, 8, 79, 6
1848, 518, 33, 8, 79, 6
1868, 524, 33, 8, 78, 6
1846, 515, 33, 8, 78, 6
1873, 518, 34, 8, 79, 6
2054, 522, 33, 8, 79, 6
2031, 524, 33, 8, 117, 6
2062, 584, 33, 8, 79, 6
1859, 547, 48, 8, 78, 6
1847, 521, 33, 8, 78, 6
1873, 519, 34, 8, 79, 6
1854, 523, 34, 8, 80, 6
1856, 520, 34, 8, 79, 6
1856, 519, 34, 8, 79, 6
2094, 522, 34, 8, 79, 6
2010, 523, 34, 8, 79, 6
2068, 524, 33, 8, 79, 6
1843, 522, 33, 8, 79, 6
1865, 525, 33, 8, 79, 6
1841, 525, 34, 8, 79, 6
1870, 522, 33, 8, 79, 6
1843, 525, 34, 8, 79, 6
1861, 520, 33, 8, 78, 6
2230, 523, 34, 8, 79, 6
2064, 521, 34, 8, 79, 6
1847, 517, 33, 8, 79, 6
1877, 516, 34, 8, 79, 6
1851, 523, 34, 8, 79, 6
1864, 519, 33, 8, 78, 6
1848, 523, 35, 8, 80, 6
1863, 523, 34, 8, 78, 6
2065, 523, 34, 8, 82, 6
2043, 521, 33, 8, 78, 6
2064, 568, 34, 8, 79, 6
1865, 517, 33, 8, 79, 6
1839, 523, 36, 8, 79, 6
1863, 520, 34, 8, 79, 6
1851, 524, 34, 8, 80, 6
